CUST_ID,AGE_GB,EST_INCOME,CB_SCORE,TOTAL_SPENDING,SPENDING_COUNT,INST_CNT,OVERDUE_CNT,PAY_VISIT_CNT,TEL_GRADE,s_trust,s_activity,s_potential,tps_score
SYN_4384,30대,48354594,790,15117592,44,2,0,15,2,90.0,48.415,67.038,70.6359
SYN_4400,50대,43964835,793,9142573,72,3,0,1,4,85.0,30.897,43.984,56.4643
SYN_4401,30대,47640925,835,19841885,84,0,0,13,1,100.0,70.48100000000001,63.456,80.1811
SYN_4404,20대,52512951,720,30596157,80,1,0,17,1,95.0,86.878,58.782000000000004,81.69800000000001
SYN_4408,40대,44788309,682,15967513,37,0,0,16,5,100.0,48.068,40.666,66.6202
SYN_4409,30대,40547064,666,14923501,34,2,0,19,1,90.0,49.309,41.602000000000004,63.2733
SYN_4414,20대,42548446,600,24999794,70,3,0,17,2,85.0,77.87,46.666,71.3608
SYN_4418,20대,51628009,914,24670085,40,0,0,18,3,100.0,65.53699999999999,82.47399999999999,84.4033
SYN_4423,30대,50554215,661,24653711,63,5,0,14,4,75.0,70.029,70.424,72.13589999999999
SYN_4424,30대,53364002,732,22684012,76,1,0,1,3,95.0,52.705,72.606,75.5933
SYN_4428,30대,44017129,727,25963225,60,9,0,3,1,55.0,53.712,49.558,52.98100000000001
SYN_4429,30대,45556648,774,21664308,67,4,0,0,2,80.0,45.757999999999996,61.956,64.3142
SYN_4430,20대,37659334,815,21014401,43,7,0,7,3,65.0,45.016999999999996,65.094,59.0333
SYN_4431,20대,43492096,818,20865400,68,3,0,19,4,85.0,73.60300000000001,75.446,78.7147
SYN_4432,40대,38452651,703,18997391,30,4,2,13,5,20.0,45.329,37.096000000000004,32.7275
SYN_4433,30대,47475951,736,15010204,65,8,0,10,3,60.0,50.224000000000004,66.578,59.0406
SYN_4437,30대,46968831,772,15095382,46,1,0,13,5,95.0,46.597,81.486,76.42490000000001
SYN_4454,20대,39773322,730,20411424,73,1,0,15,1,95.0,69.38300000000001,46.147999999999996,72.6593
SYN_4460,20대,52494179,878,16728977,28,5,0,9,1,75.0,35.009,70.594,61.680899999999994
SYN_4463,20대,51976685,789,22095706,94,5,0,6,4,75.0,67.465,82.976,75.1323
SYN_4467,20대,53039196,808,15898017,87,2,1,15,5,60.0,68.55099999999999,91.578,72.03869999999999
SYN_4468,30대,40651648,803,21415017,83,8,0,3,5,60.0,57.036,77.818,64.4562
SYN_4469,40대,51508682,843,12578447,62,0,1,11,4,70.0,46.622,56.334,58.886799999999994
SYN_4470,20대,41283296,764,21953575,80,2,0,11,3,90.0,68.746,62.466,75.3636
SYN_4472,40대,46808643,646,20646914,72,7,0,1,4,65.0,48.057,35.102000000000004,50.9477
SYN_4475,30대,52970732,781,14554440,71,7,0,5,1,65.0,44.209,65.02000000000001,58.76870000000001
SYN_4477,20대,40359863,697,16822562,81,3,2,19,5,25.0,73.10900000000001,67.622,52.219300000000004
SYN_4480,30대,41519773,707,12995669,86,7,0,14,2,65.0,62.071,51.394,60.0395
SYN_4496,20대,47493664,796,15643792,28,9,0,14,2,55.0,40.805,66.47,54.182500000000005
SYN_4502,30대,41186033,849,14028424,84,7,0,15,1,65.0,64.247,57.108000000000004,62.40650000000001
SYN_4507,20대,49229840,751,11092846,11,0,0,2,5,100.0,7.269,82.244,66.8539
SYN_4509,20대,47335777,774,28135660,15,2,0,0,5,90.0,30.877999999999997,82.088,69.8898
SYN_4512,30대,59150875,886,12576295,38,0,0,11,4,100.0,35.864000000000004,92.492,78.5068
SYN_4513,20대,42957953,769,19975394,50,1,0,14,3,95.0,57.32499999999999,64.576,74.57029999999999
SYN_4514,20대,54404385,950,18959441,60,3,0,18,4,85.0,65.81099999999999,91.166,81.09309999999999
SYN_4515,20대,42217373,795,19352617,14,2,0,5,2,90.0,26.124999999999996,60.391999999999996,61.9551
SYN_4517,30대,35428547,609,12134252,50,5,0,18,5,75.0,50.833,61.354,63.656099999999995
SYN_4527,40대,44590090,810,20935058,71,4,0,16,3,80.0,70.672,40.072,65.2232
SYN_4530,20대,53979868,780,26541588,39,4,0,8,4,80.0,52.589000000000006,83.80799999999999,72.9191
SYN_4532,20대,49158690,853,23410403,71,9,0,12,3,55.0,68.572,78.158,66.019
SYN_4534,30대,50770878,803,12468555,36,6,0,14,2,70.0,39.095,71.09,61.055499999999995
SYN_4541,20대,44996182,738,20822311,59,6,0,15,3,70.0,63.818999999999996,63.74,66.26769999999999
SYN_4544,30대,36252673,652,11310653,91,8,0,12,5,60.0,58.582,62.93,60.4536
SYN_4546,20대,45808497,733,9689438,61,7,0,1,3,65.0,26.615000000000002,64.25,53.259499999999996
SYN_4547,30대,47045516,681,17215472,58,2,0,1,3,90.0,36.803,61.354,65.4471
SYN_4551,30대,39111203,703,14604797,71,1,0,10,4,95.0,52.084,61.424,72.0524
SYN_4556,20대,53895563,797,20850557,69,0,0,15,3,100.0,68.19900000000001,79.388,84.2761
SYN_4558,30대,49901395,883,24048962,89,9,0,16,3,55.0,83.29400000000001,80.038,70.9996
SYN_4566,30대,46635080,781,15088198,63,5,0,2,2,75.0,37.077,63.956,60.3099
SYN_4569,20대,45353415,654,14790302,14,3,0,0,3,85.0,11.440000000000001,57.664,54.7312
SYN_4572,20대,45932819,785,10299098,18,2,0,17,4,90.0,31.904,75.432,68.2008
SYN_4574,20대,52437874,845,24893752,43,1,0,13,4,95.0,60.089,87.312,82.2203
SYN_4579,30대,43476545,701,18570155,45,1,0,8,5,95.0,43.795,70.654,72.3347
SYN_4583,20대,47596840,739,16171980,29,3,0,8,2,85.0,32.921,61.064,62.195499999999996
SYN_4585,30대,35646304,751,17184213,90,0,0,11,1,100.0,66.074,46.644000000000005,73.8154
SYN_4589,30대,35201590,687,14606656,93,5,0,2,5,75.0,49.339,64.80799999999999,64.24409999999999
SYN_4590,40대,53129835,801,20598329,94,9,0,1,3,55.0,57.697,49.078,54.0325
SYN_4591,30대,52185907,740,21110755,92,4,0,0,2,80.0,56.046,66.326,68.7116
SYN_4594,30대,44597566,783,20271344,72,9,0,8,5,55.0,58.263,79.642,63.3715
SYN_4597,30대,42729858,679,19826698,76,8,0,12,4,60.0,65.386,62.275999999999996,62.29859999999999
SYN_4602,50대,47223596,715,14902970,39,1,0,15,2,95.0,45.695,28.348,60.2129
SYN_4607,20대,53816088,807,13792920,78,8,0,18,2,60.0,65.55499999999999,74.17,65.9175
SYN_4610,20대,35861613,720,9419184,79,8,0,9,3,60.0,46.445,55.718,54.6489
SYN_4612,20대,49969798,888,22774052,12,9,0,4,2,55.0,28.884,74.238,52.9366
SYN_4616,30대,44237103,718,24292774,58,8,0,13,2,60.0,65.789,55.004000000000005,60.237899999999996
SYN_4618,20대,51865700,767,18868664,51,9,0,14,1,55.0,55.962999999999994,62.71,57.6019
SYN_4619,20대,63692152,824,17057271,33,9,0,2,3,55.0,26.847,84.392,55.3717
SYN_4622,30대,40659971,636,20437368,53,3,0,8,2,85.0,50.193,46.292,62.945499999999996
SYN_4624,50대,33415112,609,17810114,10,4,0,0,2,80.0,14.488,13.082,40.271
SYN_4625,50대,43361340,627,23945561,63,7,0,0,1,65.0,47.622,12.384,44.0018
SYN_4628,30대,59154978,851,26189835,61,7,0,18,1,65.0,76.895,73.33,71.0675
SYN_4629,20대,45790070,705,24923142,45,0,0,5,4,100.0,48.84700000000001,67.678,74.9575
SYN_4635,40대,52966757,950,10919943,88,9,0,10,3,55.0,53.745999999999995,53.974000000000004,54.316
SYN_4643,40대,49989969,704,12142279,47,0,0,17,1,100.0,48.230000000000004,24.734,61.8892
SYN_4645,50대,51517728,764,12211269,53,9,0,13,2,55.0,45.009,37.978,46.8961
SYN_4646,30대,48519595,873,23534035,91,5,0,15,1,75.0,81.85300000000001,66.14,74.39789999999999
SYN_4652,20대,57407128,910,13079221,96,6,0,0,5,70.0,45.382,98.4,71.13459999999999
SYN_4656,20대,60686327,914,24186277,56,1,2,9,4,35.0,58.789,93.226,59.6045
SYN_4671,50대,58209450,846,22648293,38,1,0,9,4,95.0,48.257000000000005,60.85,70.7321
SYN_4673,20대,51217755,831,16608965,60,4,0,12,3,80.0,53.436,79.408,71.8532
SYN_4675,20대,48059602,797,26344450,50,8,2,0,4,0.0,45.262,79.34,37.3806
SYN_4676,30대,56736369,812,15215178,95,4,0,2,3,80.0,51.263,82.25200000000001,72.0545
SYN_4678,20대,39199197,705,13366342,73,7,0,13,5,65.0,55.48100000000001,67.622,62.9309
SYN_4679,50대,46392896,684,23645002,97,7,0,15,2,65.0,84.709,24.73,58.8317
SYN_4682,20대,40599866,749,8614029,57,4,0,19,5,80.0,51.127,72.602,69.11869999999999
SYN_4687,20대,52126881,736,24456898,86,7,0,5,3,65.0,65.995,71.91,67.3715
SYN_4689,50대,44359772,713,23358041,31,7,0,0,3,65.0,32.458,30.73,44.9564
SYN_4693,20대,56592916,805,32422485,26,4,1,19,3,50.0,66.559,81.678,64.47109999999999
SYN_4695,40대,53757063,826,29594266,95,4,0,4,2,80.0,73.664,45.370000000000005,67.7102
SYN_4699,30대,41733898,757,13678437,14,3,0,7,3,85.0,20.323,62.27,58.7779
SYN_4700,30대,60523138,868,26300066,70,0,0,11,5,100.0,70.73,98.206,90.6808
SYN_4701,20대,50656226,658,11697403,98,8,0,0,2,60.0,44.019999999999996,58.406000000000006,54.7278
SYN_4707,30대,51111432,734,15494328,15,1,0,12,5,95.0,31.322,82.73,72.2156
SYN_4712,20대,40792060,692,9695821,62,0,0,8,2,100.0,37.721,49.568,66.1867
SYN_4713,50대,38469930,600,12544079,90,5,0,19,3,75.0,70.41499999999999,19.87,57.085499999999996
SYN_4721,20대,47877136,743,26336010,26,4,0,7,2,80.0,45.109,61.858000000000004,64.0901
SYN_4722,20대,43481448,740,14734416,68,0,0,12,1,100.0,53.95,50.234,71.2552
SYN_4724,40대,62011732,871,26340056,48,6,0,1,5,70.0,45.945,68.44200000000001,62.316100000000006
SYN_4725,30대,50721632,800,18937039,63,6,0,14,1,70.0,61.32899999999999,64.77,65.8297
SYN_4728,30대,29883259,668,11462220,57,2,0,13,1,90.0,45.565000000000005,39.05,61.384499999999996
SYN_4731,30대,56596779,898,33269217,46,7,0,18,3,65.0,74.341,85.848,74.0567
SYN_4732,20대,50609213,847,16117100,57,5,0,8,3,75.0,45.283,79.71600000000001,67.4997
SYN_4734,20대,49425367,796,22287370,77,3,0,18,1,85.0,78.079,62.838,76.2751
SYN_4736,50대,44706903,731,16453261,87,9,0,13,2,55.0,66.469,26.678,49.94409999999999
SYN_4743,20대,47685232,673,10703354,86,9,0,7,3,55.0,47.785,61.726,54.85329999999999
SYN_4744,20대,51598438,720,20419170,36,9,0,4,5,55.0,36.362,81.906,57.4804
SYN_4751,30대,53265265,837,27982232,97,2,0,6,1,90.0,76.519,69.646,79.8495
SYN_4756,20대,53303444,900,12766238,36,0,0,3,5,100.0,22.868000000000002,95.806,75.6022
SYN_4758,30대,53443313,873,12176350,81,1,0,7,5,95.0,48.004999999999995,95.272,80.98310000000001
SYN_4761,30대,45597998,710,11921715,72,1,0,3,5,95.0,37.428,73.93,71.4074
SYN_4762,40대,38987849,660,19718496,61,4,1,0,1,50.0,40.388000000000005,10.350000000000001,35.2214
SYN_4764,20대,50944643,761,24942403,56,3,0,7,4,85.0,56.761,79.148,74.7727
SYN_4767,20대,42700211,608,18190593,30,1,1,6,3,65.0,33.394999999999996,53.268,51.99889999999999
SYN_4770,40대,56452206,775,21863406,66,8,0,10,5,60.0,61.117999999999995,60.818,60.580799999999996
SYN_4771,20대,53176748,738,29530660,84,6,0,15,1,70.0,85.331,61.004000000000005,71.9005
SYN_4774,30대,42171625,712,21367482,51,7,0,16,4,65.0,62.662,64.396,64.1174
SYN_4796,30대,45201491,622,23720698,57,7,0,4,1,65.0,50.74,44.262,54.5006
SYN_4799,30대,44795233,791,23531156,36,1,0,6,3,95.0,43.907,68.74,71.7941
SYN_4803,30대,48829660,707,22319396,81,4,0,9,1,80.0,66.755,53.646,68.1203
SYN_4815,20대,40216929,656,15411362,42,2,0,12,2,90.0,43.581999999999994,46.876000000000005,63.1374
SYN_4816,30대,34883733,600,19042021,85,9,0,19,2,55.0,78.313,42.762,58.3225
SYN_4821,20대,48750226,747,27807273,44,8,0,14,5,60.0,65.215,81.286,67.9503
SYN_4822,50대,41177164,891,8627538,25,8,0,5,1,60.0,15.918999999999997,28.448,37.3101
SYN_4823,20대,45345122,882,10004129,45,5,0,1,1,75.0,19.915000000000003,62.428,54.7029
SYN_4825,40대,44762540,713,26118822,75,3,0,3,5,85.0,60.212,43.226,65.0314
SYN_4826,30대,45462208,701,14132574,85,7,0,13,5,65.0,61.98100000000001,72.898,66.4637
SYN_4831,20대,47503406,787,26095890,65,4,0,14,4,80.0,72.823,77.578,77.1203
SYN_4833,30대,35602818,670,12657444,26,2,0,13,1,90.0,33.745000000000005,39.72,58.0395
SYN_4835,20대,44610540,774,11047355,29,7,0,3,3,65.0,17.114,66.82,51.1802
SYN_4848,20대,52506046,811,12190710,94,5,0,5,3,75.0,50.68300000000001,79.356,69.0117
SYN_4850,20대,55308908,848,14524293,93,4,0,6,3,80.0,55.36299999999999,83.658,73.7063
SYN_4854,40대,46968884,741,14088658,17,0,0,12,5,100.0,30.135999999999996,48.408,63.563199999999995
SYN_4855,20대,52434168,733,20732854,27,2,0,16,5,90.0,51.018,83.882,76.47
SYN_4856,50대,45936985,679,22077276,27,6,0,16,5,70.0,52.998,41.832,56.449
SYN_4862,20대,40412721,683,24027764,27,2,0,3,3,90.0,36.324,54.638000000000005,63.2886
SYN_4865,30대,45147489,731,17002666,11,0,0,18,4,100.0,40.730999999999995,69.22200000000001,72.9859
SYN_4866,40대,41935669,779,17079306,85,7,0,19,2,65.0,75.319,28.622000000000003,57.1823
SYN_4867,50대,50609305,823,20685352,81,6,0,12,1,70.0,68.93599999999999,36.36,59.5888
SYN_4870,20대,49810503,685,20709899,60,4,0,8,2,80.0,53.62499999999999,59.044000000000004,65.8007
SYN_4871,30대,56876450,869,23154190,19,9,0,1,1,55.0,28.045,73.238,52.3849
SYN_4876,20대,53410046,728,10869473,84,4,0,19,5,80.0,64.997,84.24000000000001,76.7711
SYN_4885,20대,45885573,748,9208772,23,5,0,17,3,75.0,33.398,65.806,59.7612
SYN_4886,30대,51230498,690,12247497,35,6,0,19,2,70.0,45.575,61.025999999999996,59.9803
SYN_4894,20대,39033478,600,9392338,56,2,0,16,5,90.0,46.852,62.162,68.7042
SYN_4896,20대,58357925,820,28126113,39,3,0,6,1,85.0,50.981,71.412,70.7179
SYN_4898,20대,50290716,808,14180292,65,0,0,16,2,100.0,57.784,70.962,78.6238
SYN_4901,20대,49886156,727,27830770,51,6,0,9,2,70.0,60.931,62.646,65.0731
SYN_4907,20대,55125561,755,31501090,13,9,0,13,2,55.0,51.481,70.128,58.482699999999994
SYN_4910,40대,48582861,791,28681248,20,1,1,11,2,65.0,50.444,37.42,52.3592
SYN_4919,20대,42291944,624,24344618,33,6,0,11,2,70.0,51.786,47.26,57.7138
SYN_4922,30대,51794317,707,15991771,95,5,0,16,5,75.0,73.79599999999999,80.97800000000001,76.4322
SYN_4929,30대,49984984,813,20189471,76,3,0,18,1,85.0,74.62899999999999,64.856,75.8455
SYN_4934,30대,35845538,649,9684818,46,1,0,13,1,95.0,38.497,38.684,61.15429999999999
SYN_4936,30대,59365035,773,31017272,11,6,0,16,4,70.0,54.846000000000004,85.584,70.129
SYN_4937,30대,39701177,641,22048949,21,6,0,14,3,70.0,47.138999999999996,51.891999999999996,57.7093
SYN_4939,30대,50143780,787,27103492,30,4,0,5,2,80.0,44.638999999999996,68.85,66.0467
SYN_4940,20대,53130033,747,19835926,78,8,0,18,1,60.0,75.023,61.882000000000005,65.0715
SYN_4943,50대,37957530,620,19110460,80,2,0,19,3,90.0,76.207,20.326,64.9599
SYN_4945,50대,47110660,843,11260939,73,8,0,5,3,60.0,39.772999999999996,45.138000000000005,49.4733
SYN_4952,30대,45818686,691,9901322,77,4,0,5,5,80.0,39.763,72.572,65.7005
SYN_4956,20대,35284618,685,17687987,52,1,0,3,2,95.0,37.856,46.696,63.3656
SYN_4957,30대,46860469,766,17345032,63,8,0,0,4,60.0,37.69799999999999,74.75,57.734399999999994
SYN_4958,30대,53275193,841,31870270,71,0,0,18,3,100.0,84.751,81.85,89.98029999999999
SYN_4963,30대,42050240,668,10045873,95,0,1,10,5,70.0,55.705999999999996,66.906,64.78359999999999
SYN_4964,30대,39982745,754,21680686,82,6,0,6,2,70.0,61.577,54.727999999999994,62.8915
SYN_4966,30대,57170889,784,22410601,99,2,0,1,1,90.0,62.501,68.022,75.1569
SYN_4972,30대,50767690,805,26950539,21,7,0,3,4,65.0,37.302,83.28200000000001,62.175200000000004
SYN_4973,20대,55355760,764,29164232,10,6,0,5,2,70.0,37.039,71.054,60.427899999999994
SYN_4974,30대,44699818,720,25317833,81,6,0,4,5,70.0,63.614000000000004,73.678,69.18759999999999
SYN_4976,20대,39749940,683,12685796,42,0,0,8,5,100.0,33.235,66.214,69.8347
SYN_4979,30대,49145904,756,28500679,73,0,0,10,5,100.0,72.542,82.61,86.5456
SYN_4983,20대,42121064,664,10979562,77,1,0,17,5,95.0,59.128,66.742,75.761
SYN_4991,20대,34111192,600,7940659,23,1,0,19,5,95.0,35.650999999999996,60.658,66.89269999999999
SYN_4998,20대,56548921,784,21072740,23,4,0,16,4,80.0,49.717999999999996,85.694,72.6236
SYN_4999,50대,47988648,822,25497769,18,8,0,12,3,60.0,47.972,45.142,51.9342
SYN_5000,30대,30798668,600,11992029,82,6,0,16,3,70.0,61.706,48.41,61.0348
SYN_5005,20대,50090830,669,26634029,35,1,0,9,1,95.0,52.462999999999994,52.30800000000001,69.43130000000001
SYN_5010,30대,47428509,799,23328884,58,4,0,17,3,80.0,70.08800000000001,72.646,74.8202
SYN_5013,30대,52660880,914,14943649,26,4,0,16,5,80.0,41.578,95.43,73.1024
SYN_5014,30대,38723062,751,22442053,77,7,0,11,3,65.0,68.17,59.68,64.355
SYN_5016,30대,53254707,691,11945694,69,8,0,14,3,60.0,52.935,68.936,60.5613
SYN_5020,20대,40302597,735,22541721,12,7,0,18,5,65.0,49.479,71.044,62.15689999999999
SYN_5032,20대,53242247,859,17132150,34,1,0,14,4,95.0,45.613,88.612,78.2675
SYN_5037,20대,49463101,698,19788170,30,3,0,12,5,85.0,45.098,77.558,70.79679999999999
SYN_5043,30대,46408584,686,17122017,21,1,0,6,3,95.0,27.608999999999995,60.894,64.5509
SYN_5046,20대,45251728,711,12160669,63,5,0,10,3,75.0,44.916,61.58,61.948800000000006
SYN_5053,30대,35141670,673,12062685,10,3,0,7,1,85.0,16.110999999999997,39.858000000000004,50.7907
SYN_5054,20대,43901375,759,12168309,10,6,0,19,5,70.0,34.159,76.53999999999999,61.2097
SYN_5056,20대,54889001,879,15454250,54,1,0,15,1,95.0,53.327,72.468,75.7385
SYN_5058,50대,44814129,775,12315941,55,8,0,10,1,60.0,41.698,25.19,44.0664
SYN_5061,50대,47466797,729,18778194,57,4,0,4,2,80.0,43.264,29.838,53.9306
SYN_5064,20대,49708717,726,25807401,16,0,0,6,1,100.0,38.132999999999996,56.354,68.34609999999999
SYN_5077,40대,46012514,624,19674399,19,2,0,15,3,90.0,43.969,27.304000000000002,57.3819
SYN_5079,30대,44869103,820,25004771,24,3,0,15,3,85.0,54.585,71.132,71.7151
SYN_5082,30대,58133230,743,26428400,49,2,0,19,2,90.0,73.447,70.28200000000001,79.11869999999999
SYN_5089,20대,50587396,735,24066247,20,5,0,16,2,75.0,52.592,64.348,65.082
SYN_5097,20대,57491429,950,26850963,65,5,0,18,5,75.0,79.477,98.814,83.4873
SYN_5100,40대,54097682,773,20545416,55,9,0,14,2,55.0,60.379000000000005,41.208000000000006,52.4761
SYN_5102,40대,56277038,689,26772986,54,6,0,14,4,70.0,68.693,46.81,62.6509
SYN_5107,30대,38556399,715,8786351,96,8,0,19,3,60.0,68.281,56.224000000000004,61.3515
SYN_5113,40대,50923686,841,27699459,22,9,0,14,3,55.0,55.203,49.678,53.4643
SYN_5126,30대,36057841,759,18430058,36,8,0,2,2,60.0,30.107,53.5,49.0821
SYN_5130,20대,42663257,634,12717574,90,6,2,11,2,10.0,59.083999999999996,47.86,36.0832
SYN_5135,20대,52976971,823,26870607,59,0,0,5,3,100.0,57.303,80.50800000000001,81.3433
SYN_5136,20대,44604189,696,9146402,70,2,0,19,2,90.0,57.047,53.446,69.14789999999999
SYN_5138,30대,51677332,899,14826155,22,4,0,4,5,80.0,21.402,94.314,66.7148
SYN_5141,50대,41552427,836,9393129,21,9,0,10,2,55.0,22.278,32.722,38.5
SYN_5143,30대,47567668,714,24358963,38,5,2,11,2,15.0,53.989999999999995,58.756,39.8238
SYN_5144,30대,59877172,852,30079277,94,5,0,6,5,75.0,76.447,97.512,82.1877
SYN_5147,30대,44794907,755,23537681,93,4,0,8,5,80.0,72.175,77.176,76.8053
SYN_5149,20대,53100299,818,10715251,29,5,0,17,5,75.0,37.808,92.318,69.0378
SYN_5150,20대,41559278,788,16644203,40,8,0,13,3,60.0,46.049,65.134,57.3549
SYN_5151,30대,46386065,682,22355044,17,0,0,3,2,100.0,28.942,54.542,65.0452
SYN_5154,30대,42933088,698,11255357,33,0,0,7,5,100.0,25.179000000000002,69.87,68.5147
SYN_5156,40대,47787910,832,21978438,84,8,0,15,5,60.0,76.40299999999999,57.466,64.16069999999999
SYN_5159,20대,42348181,723,9894400,48,7,0,3,3,65.0,24.252,59.454,51.111799999999995
SYN_5167,30대,43881942,717,11959160,42,8,0,18,4,60.0,46.836999999999996,66.53800000000001,58.0125
SYN_5168,30대,45562166,673,17783766,51,6,0,5,2,70.0,40.632999999999996,53.054,56.1061
SYN_5169,20대,42589183,783,19651758,24,9,0,18,4,55.0,50.79299999999999,71.53399999999999,58.6981
SYN_5172,30대,53764423,915,13889912,77,5,0,14,4,75.0,59.503,90.372,74.96249999999999
SYN_5176,20대,42992641,664,11783824,74,8,0,11,5,60.0,50.302,67.59,59.367599999999996
SYN_5182,30대,42054803,751,11850141,41,1,0,11,3,95.0,35.976,61.964,67.382
SYN_5183,30대,62083326,862,18344401,20,3,0,1,2,85.0,21.244999999999997,80.15,64.4185
SYN_5184,20대,42882522,743,12462584,46,1,0,8,2,95.0,34.819,55.914,65.2199
SYN_5186,40대,45952815,786,16453848,28,5,0,2,2,75.0,23.741,33.538000000000004,47.1837
SYN_5188,20대,38358460,665,17703037,60,0,1,0,4,70.0,36.87,58.328,56.5594
SYN_5197,20대,58192400,784,21834528,43,6,1,13,1,40.0,55.373000000000005,68.334,53.112100000000005
SYN_5211,30대,49514526,735,25271697,80,6,0,12,3,70.0,75.286,68.98400000000001,71.281
SYN_5214,40대,46717039,828,22784245,69,6,0,4,1,70.0,54.498000000000005,31.82,53.8954
SYN_5220,20대,57731157,844,14468049,93,3,0,6,4,85.0,55.291,90.582,77.7619
SYN_5221,20대,58503493,950,12843660,62,7,0,13,5,65.0,50.021,99.13,70.74529999999999
SYN_5232,30대,51086267,796,28157556,21,4,0,15,1,80.0,56.469,64.774,68.3729
SYN_5234,20대,47077613,776,10918825,71,1,0,17,1,95.0,56.47,58.056,72.3578
SYN_5236,20대,44502920,765,11541194,75,4,0,13,3,80.0,53.345,65.73,67.7225
SYN_5239,20대,47738830,721,9970412,95,9,0,0,4,55.0,40.267999999999994,71.584,55.5556
SYN_5240,40대,46124563,777,20817608,57,8,0,5,3,60.0,47.839,38.888000000000005,50.018100000000004
SYN_5244,50대,55383778,726,23978308,49,9,0,9,5,55.0,55.381,55.47,55.2553
SYN_5249,20대,41803544,763,24863137,33,0,0,5,2,100.0,43.245000000000005,56.792,70.0111
SYN_5250,30대,60430783,855,33525364,59,1,0,1,4,95.0,54.411,91.728,81.8417
SYN_5251,20대,42893405,669,15627666,77,9,1,6,5,25.0,50.041,67.78,45.3463
SYN_5253,30대,53545428,841,18667774,97,7,1,16,5,35.0,78.68799999999999,94.03,65.8154
SYN_5254,20대,56915788,855,18141384,52,4,0,13,1,80.0,53.873000000000005,72.776,69.9947
SYN_5255,20대,43848753,740,11442891,26,8,0,6,3,60.0,20.988999999999997,62.614000000000004,49.0809
SYN_5257,30대,44321241,600,11312263,92,5,0,8,1,75.0,52.803,42.502,58.591499999999996
SYN_5258,20대,31512280,701,7969880,64,7,0,18,1,65.0,52.535,41.486000000000004,54.2063
SYN_5264,20대,49050052,853,12048944,43,0,0,10,2,100.0,35.858000000000004,72.05799999999999,72.3748
SYN_5265,50대,42779685,748,12671548,79,8,0,2,3,60.0,40.217,32.354,45.7713
SYN_5266,50대,37232469,670,12013705,69,8,0,3,2,60.0,36.372,16.22,39.7776
SYN_5267,20대,44375225,709,25943158,60,2,0,4,5,90.0,55.242000000000004,72.35,74.2776
SYN_5268,30대,52778749,817,22768187,86,0,0,3,2,100.0,60.298,73.958,80.2768
SYN_5270,30대,53163299,793,31634199,82,7,0,12,5,65.0,80.918,90.392,77.393
SYN_5271,30대,47704383,730,16648198,44,7,0,8,1,65.0,40.278999999999996,54.316,54.3785
SYN_5272,50대,42671532,720,16345358,43,8,0,13,2,60.0,47.021,23.51,45.159299999999995
SYN_5273,30대,47745082,718,15747830,25,5,0,15,3,75.0,40.927,65.332,61.877700000000004
SYN_5274,30대,44421428,676,12133937,91,8,0,5,2,60.0,49.236999999999995,51.842,54.323699999999995
SYN_5277,20대,58630280,879,15083570,27,9,0,9,5,55.0,31.935,98.168,61.0309
